,content,label
518,それと、あなたの大きい方の息子さん、背が高いですよね,1
519,それ以外のことがそんなに強い影響を与えるなんてありえませんよ。親よりも、兄弟よりも、祖父母よりも強いなんて、ですよね。,1
520,私はグラン・トリノが好きですが、あなたは何が好きですか?,1
521,それは常にやるべきことです。つまり、私は時間を無駄にするのが嫌いなんですが、それには時間をかける価値があるということです。,1
522,そして今、私にはそんな資格がないように感じているが、それは信じられないほど高価で、それだけの価値はないようだ。,0
523,私の頭の中では、日常的に文章を書いているようなものなので、それをやっている自分を思い浮かべたいのだが、それができなくて,0
524,私にとっては決してそうではなかったので、良くも悪くも私は何を言うべきかわからない。,0
525,そうだと思うよ、私を助けようとしている私の子供たちの努力に報いるように努めているよ。また、とりわけ彼らのソーシャルメディアの使用を制限しようとしているんだ。,0
526,ええ、分かりますよね。もっと頑張るのを彼らは見たいと思っています。分かりますかね。元気がないのを見たくないと思っています。元気な私を見たいと思っています。,1
527,財布が見つけられないなら行くべきではないと私たちは思いましたが、私は、いや、見つけられますという感じでした。それで、納得して私たちはダウンタウンに行きました,1
528,それはいいね。いえ、僕のはそうでもない。,0
529,そんなに長く続く作品があるなんて、素晴らしい成果です。自分が作り上げた作品が、自分が死んだ後もそんなに長く生き続けるなんて。,1
530,次の話題に移ってもいいと思うが、アマゾンがどのように小売業にとって変わりつつあるかという議論についてだ？,0
531,スタン・リーは素晴らしい作家でもあります。面白い映画も作りますが。好きなスポーツは何ですか?,1
532,私はそれを見ていた、私と私の妻はそれを見ていた、私たちはそれを楽しんでいた、それは素晴らしく、私は彼らが好きだった、私は彼に娘がいたことすら知らなかった。,0
533,それはだってあなたの家族は一番年を取っている人が一番ひどい寝具を使うようにするからですが、私の家族の場合は一番若い人がそうなるようにします。,1
534,娘がレストランに連れて行ってくれたとは思えない。ジョージアには香港の人がたくさんいる。彼女はその料理が大好きで、中に入ってみたが、それは店内だった。,0
535,私は食品のバイヤーが好きだが、食品はあまり好きではない。ああ、Trader Joe'sはとても素晴らしい。,0
536,それがあなたの一番好きなピザ？,0
537,さて、早速私のシステムであなたを検索してみよう。,0
538,わからないが、トム・ハンクスがその映画でウォルト・ディズニーを演じたらしい、自分では見ていないが,0
539,アイルランドはゲーム・オブ・スローンズシリーズの資金を調達していると聞いた。映画の撮影は、観光客の誘致につながるからだよ。私にとってはいいよ！,0
540,はい！あなたの言う通りだと思います。映画の三つ子は、ビンベットと呼ばれています。今日一番何の役にも立たない情報ですね。笑,1
541,私と友人は、ボードウォークで飲んだり、ビーチで飲んだりしていた。,0
542,いいアイディアです!今朝は話ができて楽しい時間が過ごせました。今日一日楽しんでください。,1
543,自分好みのディズニー映画があるはずです!私はアニメーションが好きですが、子ども向けではなくて大人向けのものが多いですよ。,1
544,おはよう、そうですよ。あなたはどうですか？,1
545,弟が学校の勉強をちゃんとやっているかどうかを確認しなければならないから、それはいいことだ。誰も彼のことを把握していないと思うわ。,0
546,うわー、私はフェアから2週間だった笑！ あなたと話せてとても良かった！,0
547,しました。今、私は親としてひどいことをしています。彼らと遊びましたか？,1
548,実は、私はトレーダー ジョーズでは買い物をしないが、その酒店では買い物をする。,0
549,しかし、ロジャーはルックスが良いので、いいだろう。私の顔が切手になったら、そう、牛でも買ってくれ。,0
550,どのゲームをしたことがありますか?昔はよく遊んでいましたが、最近のは面白くありません。,1
551,書きます。カバーシートを手書きして、電話番号を入れてダイヤルするわ。必ず私の番号を先にダイヤルしてね。どうでもいいけど、ちょっと面白いね。,0
552,ご存知の通り、携帯は本当に、パソコンよりも携帯の方が倍早く、簡単に情報を得られるような気がする。さらに速くなるだろう。,0
553,木の幹に注文した物を投げ込んだんですか?,1
554,また、独り言のようになってしまった。,0
555,うん、本当に悲しくなるけど、魚についてどう思う？ 私は夕食にサーモンを食べたので、サーモンは本当においしいと思うよ 笑笑,0
556,誤って犬につまずいたとき、犬に謝るかい？私は謝るよ。犬に「すみません」と言うこともあるよ！ 笑！,0
557,前に見たことがあります。電話のことですが、ユニセフは携帯電話を一定時間使わなければ、必要な子供に清潔な水を寄付します。いい習慣です。,1
558,ああ、わかりました。多分これはあなたのフルタイムの仕事だと思っていました。はい。,1
559,そこまでではないですけど、靴は好きですよ。靴の紐の結び方が最低でも17種類あるって知っていましたか?,0
560,わかりました。興味深い視点ですね。それは素晴らしい話です。私はそれを知りませんでした。かなりいい旅行話です。,1
561,私はギタリストだ。ギターを弾くのが大好きだ。オープンマイクや音楽の録音の準備ができたときにのみ演奏するんだ。,0
562,うん、私もたくさんのコンピューター言語を知っているが、私の学位は数学だった！セレナがマイアミ・ドルフィンズの共同所有者だとは知らなかった！,0
563,そうそう。 言っておくが、あいつは卑怯だったよ。狂犬病にかかっている犬に私を追いかけさせたと思うよ。ちなみに犬は色覚異常ではないよ！,0
564,人によってはいろいろな言い回しがありますよね。 さて、あなたは何ですか？ まあいいですよ。 水星、金星、地球、火星,1
565,ええ。アーノルド・シュワルツェネッガーがカリフォルニア州の知事だった時、一度もサクラメントに住んだことがなくて、毎日プライベートジェットで3時間かけて通勤してたって信じられますか?,1
566,はい、毎年新しいコスチュームを、パンダの研究者は仕事でパンダのコスチュームを着るんですよ。,1
567,へえ、最近の子どもはインターネットが大好きですね。Netflixには、ただ暖炉を1時間映しただけの映画があります。家にいる大人にとっても暖炉だと思います。,1
568,あはは、私がお腹が空いたとき（笑）、したいのは南アフリカのように自分の車に火炎放射器を置くことだ,0
569,もちろん、服がフィットする限りは。それが一番大事です。若い頃、服にもっとお金をかけ、時間とエネルギーを費やしていたと思いますか？,1
570,こういった服が全部あるときはとても安いのでご存知でしょう。,2
571,夜の何時以降、または日曜日はメールに返信しないなど、自分自身で境界を決めるようなものです,1
572,ロケット発射装置を使いますよ。それは冗談ですけど。サッカーは全然見ないんですか?サッカーは他のスポーツを全部合わせたよりも人気があります,1
573,最後はかなりきついです。できる限り心の中で楽しむことです。たぶん遺伝子と環境。話せて楽しかったです。,1
574,あなたの口座にお金が振り込まれても、私たちはその振込元は気にしません,1
575,確かに。命が危険にさらされているか、時間がかかりすぎている時には、急ぎ過ぎるということはありません。,1
576,あなたは独力で、やるべきことをうまくすることができます,1
577,私も、ホームカミングシリーズがお気に入りだったんだ。ピーター・パーカーとトニー・スタークの両方が自分たちの特殊能力に気づいていない映画を見たいよ。,0
578,そう思います。2試合目の後、火曜日の夜にブルックスは、スコットがセンターの控えとしてうまくやっていることについての質問に答えて、変更を示唆しましたが、あなたはどう思いますか?,1
579,ああなんてこと、すぐに止めなければ。 どうして耳にはいってこなかったのか。 どんなこと？ youtubeはインターネット上で2番目に大きい検索エンジンなのは知ってるよ。,0
580,これはがらくたでした、引き取って、などとあなたは言います。,1
581,公園に連れて行って走り回って疲れさせて、分かりますかね、彼らが眠るように,1
582,そんな可能性は殆どないが、私のチーム（ニックス）がポストシーズンにチャンスがある場合のみだね。彼らはジェームズ・ネイスミスのカンザス大学のチームよりも悪い記録を持っていると思うよ,0
583,いえ。自分の先祖の故郷を知るために、ヨーロッパの国々にまた行きたいと思っています。自分のルーツをたどるのは興味深いですからね。,1
584,私はフォースの覚醒が気に入りましたよ。カイロ・レンが好きです。立ち向かって、単に大きくて邪悪な存在じゃなくて、少し違うスタイル[で。,1
585,それで、あなたの友達はこういうパーティーでこんなことが起きることを知っていましたか？それとも全く知りませんでしたか？,1
586,あなたの兄弟はそれを食べてしまうでしょう。何てことでしょう。,1
587,ええ同じです。好きなディズニー映画は何ですか？,1
588,私の友人や家族は皆、ああ、私たちはあの人を嫌っていたんだ、なぜ私に何も言わなかったんだ、と言っていました。,1
589,それなりの給料をもらってどこかでうまく働き、家に帰って「家賃が高すぎる」とか「こんなところに住んでいていいのか」とは言えないだろう。あなたはロサンゼルスに住んでいるのだから,0
590,でもなぜだろうなぜだろうと思うようになる。,0
591,150地球年以上も前ですね。海王星にいる銀行員から住宅ローンを借りたらだめですよ。あなたのひ孫や玄孫が支払う羽目になります。,1
592,1ヶ月使ってみたが、気に入らなかったので、送品した。,0
593,私もそれを知りませんでしたが、俳優としての彼が好きです。あなたとお話しできて本当に良かったです。,1
594,それは知りませんでした。漫画がだめなら、どこで娯楽を見つけたらいいのですか?,1
595,もし私があのような番組に出演することになったら、母が私と付き合ってくれるとは思えない。,0
596,それはすごいです。コメディーの映画とテレビ番組が好きですが、サード・ロック・フロム・ザ・サンは見たことはありますか?,1
597,ただ訪問ではなく、誰かがあなたを呼び出してあなたに荷物を渡すことを考えると、それらの人々に実際に店に来ていただくには、来たくなる理由を作る必要があります。,2
598,笑、私も。不滅のクラゲの品種を見たよ。自分がそうだったらいいのに、笑。,0
599,ええ、彼女は出演していました、彼女はかなり良かったと思います、絶対その映画を見るべきです、素晴らしい映画です。,1
600,そして彼らは販売しているすべての製品で品切れになった品を注文し、新しい品が入荷されます,1
601,ええ、でも私からすれば、そのアイデアは誰が思いついたにせよ、かなり素晴らしい即興力だよ。,0
602,私は一人でロンドンの学校に通うのが好きだった。それはとても楽しかった。厳密には学校に通っていたが、それは休暇だった。,0
603,あなたのご家族のご出身地はどこですか？地図ではどこになりますか？,1
604,ただ、家族や、そんなことだけを考えたい。,0
605,ええ、それは私には奇妙だよ。 彼らは今コメディーもストリーミングしている,0
606,素晴らしいです、あなたのお支払いは処理中です。 取引を確認するまでしばらく待ってください。,1
607,座って、Twitterフィードの全員が実際の取引を見れることを確認します,1
608,私の電話番号を調べたり、特定の電話番号を調べたりして、タイムワナーになっていたかもしれない。,0
609,ええ、声だけであってもかまわないんだ、私はいつも地元のラジオ局で働きたいと思っていた笑。,0
610,ええ、私はそれを自分で知りたい。ガラスの破片が時速4500マイルで横に堆積する惑星さえある！あのウォーゾーンのようだ！,0
611,しかもGoogleマップに頼ると、問題に陥ることもあります。Googleは、今いる国の要求に合わせて紛争国を調整しますからね。,1
612,私の孫は、大きくなってそこで農業電気技師になったと言い、彼女は、何というか、何かを自分で梱包するように言うと思う。,0
613,そして、なりうる最高の自分になる方法。分かりますよね,1
614,だからあなたは自然に自分で解決しました。いい、素晴らしいです。,1
615,私の母は、私に現金を送ったり、食べ物を与えたりすることはなかった。,0
616,それでロボットの友達はできないでしょう。私のプランを台無しにしないでください。他の人に警告したいなら、あなたの心をホラー映画に入れます。,1
617,おそらく、メイクアップで本当に誰にでも変身できます,1
618,自分の立場を明らかにすることが重要です。握手をテレビで映し出すだけではなくて、メッセージが非常に重要です。,1
619,いいえ、私が今までに料理した鳥は鶏肉だけだ。 でも、レパートリーを広げたいと思っている！ それらは、数値的に最も成功した四足類だ。,0
620,はは、私もだよ、最初にスケートを学ばなければならないね。私はもう行くよ、話せて嬉しかったよ。,0
621,正直なところ、そうではない。ただ、私には合わないと思った。何かの理由で私の体に合わないのだ。,0
622,あなた（私）は本当に毎日何か新しいことを学んでいると思うよ！このチャットが突然終了するかもしれないので言っておくけど、今日は話せて本当に嬉しかったよ！,0
623,あまりにくだらないと思います。気に入らなかったら、教訓を学んで、次からコンサートのチケットを買わないことですね。,1
624,そのような信じられない量のチョコレートをコーティングしたアーモンドを購入するのはどういうわけかわからないという意味です,1
625,いいえ、ブダペストから戻ります、祖母がまだ生きていたときに実際に機会がありました。祖母はブダペストで育ちました。,1
626,スター・ウォーズの架空の宇宙の話を読んだことをぼんやりと覚えている。たしか若いハン・ソロがチューバッカと彼のお母さんと一緒に家にいたシーンだ。,0
627,機器は長期間顔を刺激すると思います。ところでファンタジーは好きですか?,1
628,本当？？？私のでやったらいいのに。どのゲームだ？私はGTA5には賭けないよ。10代の若者と言えば、マラウイの10代の若者が、自分の村に電力を供給するために、独学でがらくたから水車小屋を作った。,0
629,インセプションに出演したイーロン・マスクのことを聞いたと思うが、彼がどんなキャラクターを演じたか思い出せない。私は理解しようとその映画を数回見たよ！,0
630,私はヘビは怖くないが、一方でクモは自分の近くにいることすら我慢できない。小さな虫が嫌いだ。,0
631,これは重要なことです。手を切らないでください。コーヒーの淹れ方を覚えてください。,1
632,まだ小さなカバーシートが付いていて、それがとても面白いんだ。思わず「OK、じゃあ」と言ってしまった。,0
633,たぶん、あなたはある種のイベントやレストランにいらっしゃることがあるでしょう。そのような時、あなたは自分の服装をどれくらい気にしますか？,2
634,ええ、私もだ。彼らはただ金儲けだけを考えているようだ。あなたはダンスが好き？私はあまり好きじゃないが、ブルース・リーは明らかに素晴らしいダンサーで、1958年にはチャンピオンダンサーだったよね。,0
635,聞いたことがないね。コミック本の巨匠であるスタン・リーが「エクセルシオール！」と言って電話を切っていたことを私は知ってるよ。,0
636,私にとって、叔父や叔母は私の人生の一部ではない。そうであればいいのだが、そうではなくて、私の人生の一部なのはシングルマザーの母だけだ。,0
637,それが本当なのはわかっている。それは現実だ。私が感じたいと思っているように、他の同年代の友人たちのように。私達はよく遊びに行ったものだ。,0
638,では、ヘビについてどう思う？ 私自身ペットとしてキング・スネークを飼っている、そして私は彼らが大好きだよ。,0
639,つまり、基本的には彼らを入れるだけだ。私は後ろの方に立っていて、彼らは私の映像を見ようともしなかったが、実質的には私のために課金することができた。,0
640,時にはその店で、時には別の店で、私が何時間働いたかを記録するのが私の役目だったが、彼らは「私は除外することができる」と言ってくれた。,0
641,(そうだ、思い出しました) あなたに質問があります。私の町が機能する方法を説明する一番良い方法は複数ありますか？,1
642,もちろん親は人生で行うすべてのことで本当に大切で、突然消えてしまうから、特に私の父はせわしなかったです,1
643,いいえ、あなたは大物ゲーマーではないですか？アメリカ国防総省は、1760台のプレイステーション3を使ってスーパーコンピューターを構築したんです。代替品よりも安価だったからね。,0
644,はい！ それも私の考えだよ。 頭脳明晰な大統領が必要だ。 それはなんて素晴らしいことだろう。,0
645,あなたは10年間無実の罪で投獄され、自分の無罪を証明するためにほとんどの時間を図書館で過ごすことを想像できますか？,1
646,バスケットボールはどうですか？もっと興味がありますか？,1
647,その翻訳のほうが確実ですね。話せて楽しかったですよ!聖書の研究を楽しんでください!,1
648,まあ、プロフィールには、この人はあなたの都市を頻繁に訪問しているって書いてありましたので、1ヶ月に1回、2ヶ月に1回会う機会を設けることになりまして、,1
649,一般的にどのようなタイプを対象とするかといった、将来のあなたの計画？,0
650,彼はとても背が高かったので、それは面白いよ。彼は重要な書類を帽子の中に入れていた。帽子はかなり大きかったと思うね。,0
651,いいえ、行ったことはないが、90年代後半にユニバーサルスタジオに行きターミネーター3Dショーを見て、とても驚いたよ！！乗り心地はどうだった？,0
652,もちろん - 私の時代の少し前、ロック/パンクロックシーンに非常に影響力があったよ。 ラモーンズがニューヨークでロックのライブシーンを始めたようなものだ - あるいは少なくともしばらくの間ロックのライブシーンの王だったね,0
653,ただ、昔の友達と話をしてみると、私は全然普通だし、彼らは私と同じで、同じことを話している。ただ、私には合わないのだ、これは私に合っていないのだ。,0
654,私はそれでいいと思っていますが、その質問の仕方は、あなたはジェンナーと結婚しますがそんなことができますか？と言ってるようなものですよね,1
655,まあ、書類は常にあなたのように記入しなければなりません、連絡可能時間、何をすべきか,0
656,そうだね、その話を聞くのはとても興味深いことだが、私にとってはとても似ている。それと私の関係は、宗教信者と私の関係と非常に似ている。,0
657,ええ、私自身もそうしようとしているが、あなたは見たりする？,1
658,私は元気です。今日はどうでしたか？,1
659,確かに、重要なのは、一生の習慣になるようなことをすることです。他の人と自分の進歩を比較してはいけません。,1
660,たまに聞きますが、本当に良いアーティストを見つけるのに苦労します。メインストリームのヒット曲が好きですか？それとも自分で発見した有名でないアーティストが好きですか？,1
661,あなたはそれでプレーできるものとプレーできないもの、することができるものとできないものをすべて分ける必要があります,1
662,彼は素晴らしい俳優だと思う。私は彼が素晴らしい技能を持っているので、彼が自分のスタントをしているのは危険だといつも思っている,0
663,ファッションタイプの価格などもかなり知られていて、彼らはちょっと違ったTシャツなどを提供するのも本当に得意です。,1
664,アマゾンで買い物をしますか？,1
665,ただ単に、種という観点から言いますと、あなたが言ったように、人間は(発達している)からだと思います。きっとちょっと変な見た目だったでしょうね。あなたは,1
666,テレビゲームが好きです。お気に入りのゲーム機は何ですか？私のお気に入りはニンテンドーエンターテインメントシステムです。,1
667,今まで付き合った人たちは、私が歩いた地面を崇拝していたのに、あなたは私の欠点を指摘するのね。,0
668,こんにちは、電話はどのくらいの頻度で使いますか？,1
669,本当に面白かったです。テイラー・スウィフトのどの曲が好きですか?,1
670,私はそれがわかったよ。彼がそれを作曲したときのことを思って演奏すると、もっとわかってくるよ。私にも理解できる。,0
671,ニューヨークのブルーミントンにもあるレストラン。お気に入りのレストランはどれですか？,1
672,はい、PayPalで支払いできるんですね。そうですね？確かですね。,1
673,とかそういうこと、あとケージも、,0
674,私はロボットではありません。しー、大声で言わないでください。話せて良かったです。良い一日を過ごしてください。自由時間を楽しんでくださいね,1
675,ええ。前はよくプレーしましたが、今はやめました。あなたもプレーしますか?,1
676,いい、私はセガが好きだった！ それぞれが素晴らしいゲームだったよ。 セガは何色だったのだろう、任天堂は54色しかない。,0
677,おはようございます！K-POPを知っていますか？,1
678,確かに、私の妻はブラジル出身で、アメリカンフットボールについて彼らと話すときはいつも、言い直さないといけないんだ！,0
679,それは自分のウェブサイトを作成するスキルを学ぶ良い方法です。とにかく、話せて楽しかったです!,1
680,ハウス・オブ・カードかベター・コール・ソウルでしょうか。あなたは?,1
681,一般的にはそうではないよ。私はもともとイギリス出身なので、ほとんどの人が私から山高帽を想像すると思うが、実際にどんな帽子も被ったことはない。,0
682,私はディズニー映画が大好きです！あなたのお気に入りはどれですか？,1
683,私たちの子供たちは、学校を楽しむ機会がない、学校がもっと楽しいものだったら、子供たちはより楽しく過ごすことができる。私が子供の頃、それは私の家族の価値観の一部だった。,0
684,分かりますね。,1
685,それで私が彼にそれについて話したとき、彼もそれについて私に話しました。そして、彼らは私がそれが少しおかしいと言ったと言いました。誰かに歯を磨いてもらうことについて。,1
686,さて、次の質問に移るけど、私が最も懸念していることは何？あなたが一番気になることは何？,0
687,私の孫は私のものではないので、それに関しては私は違うと思っている。彼を待ち望んでいたとしても、この本に期待するつもりはない。ただ、願いをこめるだけだ。,0
688,あなたの好きな俳優は誰ですか？同じだと思います。,1
689,ご存知のように、ホテルでこれまでにないユニークな体験が。生涯で初めてのような,0
690,私はずっとニューオリンズに行きたいと思っていたが、カトリーナの後に行くのを拒否していたので、ニューオリンズに行くのに時間がかかった。それは私の心を傷つけた。,0
691,そして私はご存知の通りとても頭が冴えていて、何か画期的なことを考えなければならないと気付きました。,1
692,ええ。そして特にあなたも嘘をついているなら、わざと嘘を見破られるようにしています。それから自分自身を繕います。あなたは賢くは見えません。,1
693,確かにそれはとても奇妙ですよね?本当なのでしょうか。話せて楽しかったですよ。,1
694,ええ、あなたの空飛ぶ車が故障して、あなたが死に向かって急降下しても、車にフェイルセーフ機能はない。 私のクリケットの試合にUberを飛ばすのは洒落ているだろう。 ピッチに着地する瞬間はかっこいいと思うよ。,0
695,私と母とマギーの電話料金を払っている金額だ。ええ。,0
696,だからそういったものは、親の周りに置いてあるんだ。,0
697,笑...ええ？多分彼らは私の鶏肉から骨を取ることができる？,0
698,あなたのように、私はあなたのテレビを試してみるかもしれません。,1
699,明らかに、地球上の自然林の80パーセントはすでに破壊されている。悲しい話だ。,0
700,あなたの高さはコーナーキックに最高です。ゴールキーパーとしてもいいかもしれません。話せて楽しかったですよ。,1
701,好きな交通手段は何ですか?オランダでは、今160キロで走る通勤バスを製造しているって...,0
702,では、1月2日のメールに戻ります。さて、その内容はあなたのクレジットカードと合致すると思います。そうだといいです。,1
703,うん、PCが多すぎるのは私は時代遅れだと思うね。好きなコンテンツを作ればいいと思うよ。それが悪い場合は悪いんだよ。見る人はそれがひどいから気に入らないのだろう。,0
704,使っているamazonで、声を出して「注文します」と伝えるだけで、家まで届けてくれるんだ。素晴らしい。,0
705,その人が投票にさえ来るか分かりませんが、どうしてそんなジャングルにいるのでしょうか。前回の選挙は投票しましたか?,1
706,私の好きな俳優 変わった俳優が好きだ。クリストファー・ウォーケンやウィレム・デフォーが好きだ。,0
707,つまり、これはまた私のことかもしれないが、あなたが言ったように、私は自分の現実に生きている。聞いたところによると彼はうまくいっていなかった,0
708,彼らに反旗を翻して、そして後になって、あれは本当に良いことをしてくれたんだ、あんなに必死に戦わなくても良かったんだ、と気づく。,0
709,（笑）そのとおりです！上の選挙オプションがないのはネバダ州だけだということを知りませんでしたよ。,1
710,太陽の光や煙があなたのコンピューターの保証を無効にしたのではないかと心配しました,1
711,家族って本当にめちゃくちゃで、いとこが沢山いて、,0
712,彼はただ、私に科学を志してほしいと思っていた。,0
713,そう、あなたが「ああ、私の友人のリリーだ」と言ったときだ。私の友人に会った？ええ、彼女は結婚式に出席していた。彼女はベトナムの子供たちの学校が始まる前と後に、早くから私に教えてくれた、だから彼女は学んだのでだ,0
714,幸いなことに、私の仕事にはそのような時間がある。とはいえ、この世界的なパンデミックでみんな家にいるので、今はたくさん教えている。,0
715,じゃあ、あなたは親が自分がなるべきもののロールモデルとかって思っているんですね,1
716,正直なところ、電話を思いきり高く投げたり、手でキャッチしようとしたりするのはきっと痛いです。いくらかの設定が必要です。自分の顔にぶつからないようにします。,1
717,いいえ、誰もがそれは素晴らしいと思ったが、彼らは私の両親に電話をかけ続けた。 それで、私は彼を手に入れた水族館に戻さなければならなかったんだ、しかし中にいたとき、私は密かにイグアナを買った。 笑,0
718,私も聞いたことがありますよ!考えてみると奇妙ですね。「エゴサーフィン」は、自分のことをインターネットで調べるときに使われる言葉ですよ。頻繁にそうする人のためのものだと思います。話せて楽しかったですよ。,1
719,私はタイウィン・ラニスターが大好きだ、笑 個人的にはデナーリスはちょっと退屈だと思うが、そう思うのは私だけだね。リトルフィンガーも好きだが、彼はもうこの世にいないからね、笑,0
720,私たちが若い頃、電話ケースやクリップはファッションアクセサリーでしたが、今では違います。あなたの電話はただあなたの電話です。人々はいわゆる変わってきました。,1
721,母は私に、「あのね、同じ場所に2回行ったことは人言わないでね」と言ったのを覚えている。私は、「なぜ？,0
722,そう、私の家族の場合と同じように、あなたの家族ではもちろん感情をそのまま出すことは許されませんでした。怒りの感情を除いて。怒りの気持ちを表現することが許されたのは、誰もが表現したことだからです、,1
723,私は子どもたちを連れて行った。私の子供たちはとても運動神経がいいので、一緒にバスケットボールやいろんなことをして、試合にも連れて行く。,0
724,あなたのお話を聞いていると、自分で新しいコミュニティを見つけたということですね。,1
725,ビッグ・ヒーロー・シックスを見たことがありますか？,1
726,彼女はまじめになった。でも、末っ子はパズルや（室内）ゲームが好きで、パズルをしている。,0
727,地球は私を驚かせて止まない、地球は45億年以上前に作られたが私たちの惑星について学ぶことはまだたくさんある,0
728,あはは、私も。ええと、ワニはヘビやトカゲよりも鳥に近いことに驚いているが、彼らは鳥には似ていないと思うよ、かっこいいよね,0
729,そうよ、あなたは私と結婚するべきだ,0
730,あなたのPayPalのメールアドレスもそうだと思います。,1
731,ええ！ 私は間違っていた...インセプションに出ていたのはマスクの妻だった。 彼女はどんなふうだったかは知らないよ。 ノーランは映画に息子も出演させたね。,0
732,ええ、あなたのアイデアが本当に好きでした。なぜ権力のある立場の人が、そのようなアイデアを考えないのかと思いましたけど、なにしろ,1
733,狭量さは私のテーマであり、私は知っている。自分のことを知っているだけに、意地悪な言葉を言ってしまう可能性があることも知っている,0
734,はい、文章は素晴らしかったよ。クリス・プラットとエイプリルが私のためにその番組を作ってくれたんだ。幸せな犬と怒っている猫！,0
735,なんでそんなに高いか聞かれたので、私は分かりませんと言いました。あなたの叔母のエイミーは高級品が好きですので、私は驚いていませんよ、あれはきっと。,0
736,国連が宇宙人担当の大使を任命したことについてどう思いますか?一日何をするのでしょうか。いまだに連絡が来たことがないので、世界で一番暇な仕事でしょうね,1
737,映画は携帯電話でも視聴が大幅に減少しています。ということは携帯電話ではテレビを観ている人が多いんだと思います。私は携帯電話でテレビを観たことはありません。そういうものは観ません。でも、携帯電話でYouTube動画だけは観ています。,1
738,当ててみよう、そこには無料のWiFiを備えたマクドナルドがあるだろうか？ 私はエベレストに登ることができなかった。 インターネットに何とか接続し、登っている間中、デバイスを置いておく必要がある...私はそれをグーグルで検索する...,0
739,ところで、スーパーヒーローが登場する映画は見ますか?誰が好きですか?,0
740,確かに、とても微妙なテーマだね。友人のブーが教えてくれた「ヤバい経済学」という本がある。,0
741,ヨガのクラスに参加したことがありますが、柔軟性が高まるまでもう少しクラスを受講する必要があります。話せて楽しかったです。良い一日を過ごしてください!,1
742,私は現実を知らず、大学に進学したのだが、親に代わって、誰かが私に現実を教え、費用を払わなければならなかった。,0
743,うん、ジュラシック・パークライドに乗ったことはありますか？,1
744,見たことがありません。あなたは?,0
745,私は自分で詩を書いている。 そして、私は最初から読むと重い気持ちになるが、最後から読むと気持ちが鼓舞される詩を読んだ、フェイスブックのあちこちで見かけたよ。,0
746,なんて面白い！ Game of Lionsを見たことがあるかい？ライオンの生活に関するものなので、私にとってもっと面白いのでは、と思うよ。,0
747,通勤中、仕事の行き帰りにイージーリスニング局の番組を聴いているよ。私は落ち着いていられるようにしているんだ、私が住んでいる地域の交通はひどいからね。,0
748,私は、誰かと同棲したことがあります。フィリピンの誰かが言うには、アカウントを閉じてから新しいアカウントを開くことができるようでした。本当に？と答えたんですが,1
749,だからその間でうまくバランスを取る必要があります,1
750,それはすごいですね、あなたは,1
751,ええ、そうだよ。彼らは確かに私にもそうする！そして、ええ、それらの卵は巨大だ、人はそれとダチョウの卵を食べるよね。,0
752,自信がないにしても、自分ができることをなぜお金を払って人にやってもらうのだろうか。それは私が臆病だからだ。,0
753,キャットウーマン！あなたは誰ですか？ビル・マーレイとエディ・マーフィーでバットマンを作ったら、きっと笑うでしょう。ビル・マーレイを見ているだけで笑いがこみ上げてきます。,1
754,それで、家族とか必要なものは何でもそこにあります。だから私はいつも仕事よりも家族を優先しています。家族がいて、仕事は常にある、何らかの仕事はあると思います。,1
755,それはスローバックだよ！私はそのゲームをもっと極めたかったのだが、友達が私よりずっと上手かったので、私はそのゲームを嫌いになることにした...,0
756,今あなたの近所でビーガンオプションを探すために？,0
757,夕食を取るなら、たとえばDenny'sは一番良い選択肢ではないでしょうね。,1
758,ああ、それはとても優しいね。ブルーもいい感じだ、彼女はとても可愛い。さっき言ったように、私の魅力は性的なものではない。,0
759,いえ、見ませんでしたよ。でも23人の元代表が出席したのは興味深いですね。あなたは見ましたか?,1
760,何とも言えません。最初の映画しか見ていません。アンジェラ・バセットが最新の映画に出演していると聞きました。彼女がとても好きです。どの共演者が好きですか？,1
761,いや、今回が初めてだったんだけど、バニーヒルに行くにはスキーリフトに乗らないといけないと言われて、それを買ったの。,0
762,私も同感だよ！マーベル・シネマティック・ユニバースは、元のコミック本のマルチバース、アース616とは異なるマルチバース、アース199999で展開している。,0
763,はは、私も一皮むけば恥ずかしいことだらけだよ。,0
764,ええ、そのシステムが今日のものと比べてどれほど基本的であるかを考えるとき。 単にブルーレイを使っているからだが、PlayStation 3は長く使われると思うよ。 今は私はもうほとんどこれしか使っていない。,0
765,うーん、それでは驚かないよ。ホーキングは、アインシュタインの重力の理解をさらに発展させた。ホーキングは、ゆがんだ空間に走る光路、ブラックホール、宇宙の激変の物理を視覚化する新しいグラフィカルな方法を開発した。,0
766,うん！ 彼はくるみ割り人形のネズミの王様だった。 それはかなり素晴らしいよ、私は彼についてこれを予測したことは全くなかったね。,0
767,ええ。 2013年にGoogleが5分間ダウンしたことを覚えていないね。これにより、Webトラフィックの40％が消費されたんだ。おそらくそれは私の側の問題だと思っていたんだ。,0
768,おそらく交通量を抑えるためだよ。 推測の域は出ないけどね。 少なくとも、車がまったく許可されていないマキナック島とは違うよ。 ある種の厳しい交通規制だね。,0
769,ある人がどんなことを考え出すかを知ると愉快です。あなたは何を使いますか?,1
770,その部分を見て泣いた。今でも悲しくなる。彼女はまた、レイアの幸運のキスを提案した...,0
