,content,label
733,民族虐殺ですね。,1
734,さらに、チベットでは宗教弾圧、多くの若いチベット仏教の僧侶がそれに抗議して、これまで百五十人以上焼身自殺をしています。,1
735,さらには、内モンゴル、南モンゴル地域では言語弾圧、母語であるモンゴル語を教えさせない、全員に中国語を強制する、こういう弾圧を行っているんですね。,1
736,香港はもう御承知のとおりであります。,2
737,一国二制度、この約束があるにもかかわらず、それをほごにして、国家安全法だとか、あるいは今回は選挙制度の改悪も含めて、民主派を徹底して排除している。,0
738,肌の色、性別、性的指向、言語、宗教、政治的意見、あるいは社会的出身、財産、出自や身分などの理由によるいかなる種類の差別も受けることなく、確実に享受されなければならない、オリンピックの基本原則の第四項であります。,1
739,今、中国で起こっていることは、これは言語にも宗教にも、政治的意見、社会的出身、これを理由に徹底して弾圧をしているわけですね。,1
740,批准しているこの条約を守っているかといったら、守っていないじゃないですか。,1
741,それに対してどういうふうに対応すればいいのかというのは、私が言っているのは、絶対的にこういうのにしましょうと言っているわけじゃなくて、義務的司法審査がなされていない、こういう批判に対して、ほかの国はやっているんだから、日本もやるときに、今、裁判官が足りていないということが理由とはなっていないと思いますとか言って、じゃ、何が理由なのかという話だし、どういう解決をするのかと提案していかないと、いつまでもずっと批判されっ放しになっちゃうわけですよ。,1
742,そういったようなことを是非検討していただきたいというふうに思います。,2
743,十五人に一人の割合で通訳が入っているんですけれども、この通訳の数が、少数言語というのも非常に多いわけでございます。,2
744,シンハラ語とかウルドゥー語とかベンガル語、モンゴル語というような言葉しか使えない被告人というのもたくさんいらっしゃるんですね。,2
745,これも議論の最中ですからということなんですが、今年はっきりさせていかないと間に合わないということも皆さんよく御存じだと思うので、一つ二つ、ちょっと基本的なところを確認をしていきたいというふうに思います。,2
746,それと、平成十五年ですか、平成十五年六月六日、各府省文書課長等会議申合せというのがあって、これは文科省のみならず全ての省庁の文書課長が集まって、外来語、外国語の使用については、できるだけ日本語に置き換えて、注釈をつけるようにとあるんですよね。,1
747,また、将来を担う若者や子供など、施策の届け先となる様々な方々の立場に立って課題の解決に取り組むことです。,1
748,そして、ＰＤＣＡサイクルを回して、各施策について不断の改善を図ることです。,1
749,今後も、こうした視点を大切にしながら、法務行政に懸命に取り組んでまいります。,2
750,政府一体となって、迅速に水際対策を進めてまいります。,2
751,昨年の第一波、第二波、そしてこの秋冬の第三波の感染拡大の際に得た教訓を最大限生かし、官署及び施設における感染予防策、感染拡大防止策をより一層徹底いたします。,2
752,さらに、接触リスクの低減のためのテレワーク勤務やデジタル化、ＩＴ化を推進するとともに、ＡＩ等の新しい技術をも活用してイノベーションを加速化させてまいります。,2
753,二〇三〇年までの十年間はＳＤＧｓ達成に向けた行動の十年であり、京都コングレスは、法の支配を国際的により一層浸透させ、ＳＤＧｓ達成のための大きな貢献を果たす機会となります。,1
754,京都コングレスの後は、そのレガシーを構築して司法外交を推し進めてまいります。,2
755,また、法務省のガバナンスについても、職員自らの主体的な検討を通じ、不断の改善を図ってまいります。,2
756,これらにより、法務省がより一層国民の皆様から信頼される組織となるよう尽力してまいります。,2
757,また、今後の国際的な人の往来の再開についても、感染再拡大の防止と両立する形で、オン、オフの切替えを機動的に行ってまいります。,2
758,国内外とのリスクコミュニケーションを図る観点から、水際関連のデータや対策についての迅速かつ分かりやすい情報発信に努めます。,1
759,新型インフルエンザ等対策特別措置法をも踏まえて、インターネット人権相談、子どもの人権ＳＯＳミニレター、ＳＮＳ等の様々なツールを活用し、人権相談、調査救済活動、効果的な人権啓発活動にしっかりと取り組んでまいります。,2
760,こうした法的支援について、しっかりと評価、改善し、総合法律支援をより一層充実させてまいります。,2
761,これまでの感染事案における感染経路等を分析、検討し、その情報や経験を共有するとともに、様々な知見をも取り入れながら、法務省一丸となってより一層レベルアップした対策につなげてまいります。,2
762,被害当事者や支援者の方々の声をしっかりと受け止めながら、社会全体としてその根絶を目指さなければなりません。,1
763,法務省としても、スピード感を持って、刑事法に関する検討や再犯防止施策の充実などの取組を進めてまいります。,2
764,児童虐待に終止符を打つため、児童相談所等の関係機関と緊密に連携しつつ、子供の命を守ることを最優先として、人権擁護機関における相談等を通じた早期発見、法務少年支援センターによる心理の専門的知見を生かした支援など、総合的な取組を着実に推進してまいります。,2
765,過去の計画に基づく取組の蓄積も踏まえ、被害者等の方々から寄せられる新たな御指摘、御意見をも取り入れながら、被害者等の方々の権利利益を保護し、支援する取組を更に推進、充実させてまいります。,2
766,差別、偏見の実態把握や、これまでの対策への評価、改善をも行いつつ、様々な人権問題を解消し、差別のない社会の実現を目指して、人権相談や調査救済活動にしっかりと取り組んでまいります。,2
767,また、様々な媒体を用いて、効果的な人権啓発活動を行ってまいります。,2
768,関係省庁や民間事業者と連携しながら、しっかりと対応してまいります。,2
769,徹底した実態把握に努めつつ、全国各地の法務局において常時相談を受け付け、戸籍を作成するための丁寧な手続案内をするなど、寄り添い型の取組を継続するとともに、充実したウエブコンテンツにより裁判手続等の情報を分かりやすく提供してまいります。,2
770,改めて、震災により尊い命を失われた方々に哀悼の意を表しますとともに、被災された全ての方々に心からお見舞いを申し上げます。,2
771,引き続き、法務省全体で情報を共有しながら、被災地に寄り添った支援を実施してまいります。,2
772,各国が、国際協力の在り方や、誰一人取り残さない社会の実現に向けて刑事司法が果たすべき役割等について議論を行い、成果文書を採択したことには大きな意義があります。,1
773,特に、コロナ禍により、弱い立場にある人々の命や生活が脅かされている今、その意義は更に高まっています。,1
774,青年ボランティア団体のＢＢＳ会で活動する若者にも御協力いただきながら、未来を担う世界の若者がＳＤＧｓ達成に向けて議論を行いました。,1
775,ユースの声は、勧告として京都コングレスに提出されました。,1
776,私は、ホスト国の法務大臣として、国連、開催地京都の自治体、関係する全ての方々と力を合わせ、最後までその成功に向けて全力を尽くしてまいります。,2
777,京都コングレスでは、サイドイベント等を通じ、我が国の刑事司法制度について情報発信していますが、他の制度も含めて、国際発信力を一層強化してまいります。,2
778,また、五十年以上にわたり、刑事司法分野での数々の国際研修等を実施してまいりました。,2
779,こうした国際協力は、相手国との信頼関係の構築に大きな役割を果たし、法の支配の貫徹やＳＤＧｓの実現にも資する重要な取組であり、更に積極的に推進してまいります。,2
780,東京虎ノ門の仲裁専用施設も十分に活用し、仲裁人等の人材育成、国内外の企業等に対する広報、意識啓発などの取組を強力に進めてまいります。,2
781,また、現在、法制審議会において、仲裁法制の見直しに関する調査審議を行っていただいているところであり、法改正に向けた具体的な検討を進めてまいります。,2
782,特定技能制度については、制度の適正な運用に力を注ぐとともに、マッチング支援などによる効果的で丁寧な受入れ促進に取り組んでまいります。,2
783,技能実習生や留学生の受入れ制度についても、顕在化した様々な課題への対応策について、その効果を絶えず検証しつつ、制度の改善に努めます。,1
784,昨年七月に改訂した外国人材の受入れ・共生のための総合的対応策を踏まえ、出入国在留管理庁において、これまで以上に総合調整機能を果たしつつ、関係府省庁と十分に連携し、外国人在留支援センターにおける支援、やさしい日本語を活用した在留支援策についての情報提供、一元的相談窓口を開設している地方公共団体への支援などを推進してまいります。,2
785,これを解消し退去強制手続を一層適切かつ実効的なものとするため、昨年七月に収容・送還に関する専門部会からいただいた提言等を踏まえ、出入国管理及び難民認定法及び日本国との平和条約に基づき日本の国籍を離脱した者等の出入国管理に関する特例法の一部を改正する法律案を今国会に提出しました。,1
786,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
787,父母の離婚等に伴う子供の養育の在り方については、子供の目線に立って、チルドレンファーストの観点から検討することが重要です。,1
788,この問題の解決に向けて、法制審議会への諮問を行い、制度の見直しについてしっかりと検討を進めるとともに、運用面の対応にも取り組んでまいります。,2
789,そこで、法律関係の明確化や安定性の確保等の観点から、担保に関する法制の見直しのための検討を進めてまいります。,2
790,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
791,国の利害に関係する訴訟に対する指揮権限を適切かつ効果的に行使するとともに、国内外の法的紛争の発生そのものを未然に防止する予防司法機能の充実を図ります。,1
792,また、関係省庁と緊密に連携して、国際訴訟等への対応を強化いたします。,2
793,現代社会の様々な場面で活躍できる法曹を養成するための取組を推進しつつ、先般の法改正に基づき、文部科学省等と連携して、より多くの有為な人材が法曹に魅力を感じて志望するよう、必要な取組を積極的に進めてまいります。,2
794,成年年齢の引下げや在留外国人の増加をも見据え、幅広い方々が法教育に触れる機会を幅広く持てるよう積極的に取り組みます。,1
795,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
796,また、民事裁判や刑事手続のＩＴ化といった司法分野における基盤整備についても、強力に推進してまいります。,2
797,特に、更生保護施設による息の長い支援の充実等を始めとした満期釈放者対策の充実強化を図るとともに、通信制高校と連携した修学支援やソーシャル・インパクト・ボンドを活用した再犯防止事業を進めてまいります。,2
798,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
799,我が国の領土、領海、領空の警戒警備に関しても、関係機関と連携し、遺漏のない対応をいたします。,2
800,さらに、女性の職業生活における活躍や、男性の育児に伴う休暇、休業の取得を促進する、推進するとともに、職員の声をしっかりと捉え、ワーク・ライフ・バランスを実現するための更なる施策を検討してまいります。,2
801,障害者雇用についても、着実に取組を進めます。,1
802,所管別に区分いたしますと、法務省所管分は七千四百三十一億四千万円、内閣等所管として計上されている法務省関係の政府情報システム関係経費の予算額は四百二十億九千三百万円、国土交通省所管として計上されている法務省関係の国際観光旅客税財源充当事業の予算額は四十億八千四百万円となっております。,2
803,また、将来を担う若者や子供など、施策の届け先となる様々な方々の立場に立って課題の解決に取り組むことです。,1
804,そして、ＰＤＣＡサイクルを回して、各施策について不断の改善を図ることです。,1
805,今後も、こうした視点を大切にしながら、法務行政に懸命に取り組んでまいります。,2
806,政府一体となって、迅速に水際対策を進めてまいります。,2
807,昨年の第一波、第二波、そしてこの秋冬の第三波の感染拡大の際に得た教訓を最大限に生かし、官署及び施設における感染予防策、感染拡大防止策をより一層徹底いたします。,2
808,さらに、接触リスクの低減のためのテレワーク勤務やデジタル化、ＩＴ化を推進するとともに、ＡＩ等の新しい技術をも活用して、イノベーションを加速化させてまいります。,2
809,二〇三〇年までの十年間は、ＳＤＧｓ達成に向けた行動の十年であり、京都コングレスは、法の支配を国際的により一層浸透させ、ＳＤＧｓ達成のための大きな貢献を果たす機会となります。,1
810,京都コングレスの後は、そのレガシーを構築して司法外交を推し進めてまいります。,2
811,また、法務省のガバナンスについても、職員自らの主体的な検討を通じ、不断の改善を図ってまいります。,2
812,これらにより、法務省がより一層国民の皆様から信頼される組織となるよう、尽力してまいります。,2
813,また、今後の国際的な人の往来の再開についても、感染再拡大の防止と両立する形で、オン、オフの切替えを機動的に行ってまいります。,2
814,国内外とのリスクコミュニケーションを図る観点から、水際関連のデータや対策についての迅速かつ分かりやすい情報発信に努めます。,1
815,新型インフルエンザ等対策特別措置法をも踏まえて、インターネット人権相談、子どもの人権ＳＯＳミニレター、ＳＮＳ等の様々なツールを活用し、人権相談、調査救済活動、効果的な人権啓発活動にしっかりと取り組んでまいります。,2
816,こうした法的支援について、しっかりと評価、改善し、総合法律支援をより一層充実させてまいります。,2
817,これまでの感染事案における感染経路等を分析、検討し、その情報や経験を共有するとともに、様々な知見をも取り入れながら、法務省一丸となって、より一層レベルアップした対策につなげてまいります。,2
818,被害当事者や支援者の方々の声をしっかりと受け止めながら、社会全体として、その根絶を目指さなければなりません。,1
819,法務省としても、スピード感を持って、刑事法に関する検討や再犯防止施策の充実などの取組を進めてまいります。,2
820,児童虐待に終止符を打つため、児童相談所等の関係機関と緊密に連携しつつ、子供の命を守ることを最優先として、人権擁護機関における相談等を通じた早期発見、法務少年支援センターによる心理の専門的知見を生かした支援など、総合的な取組を着実に推進してまいります。,2
821,過去の計画に基づく取組の蓄積も踏まえ、被害者等の方々から寄せられる新たな御指摘、御意見をも取り入れながら、被害者等の方々の権利利益を保護し、支援する取組を更に推進、充実させてまいります。,2
822,差別、偏見の実態把握や、これまでの対策への評価、改善をも行いつつ、様々な人権問題を解消し、差別のない社会の実現を目指して、人権相談や調査救済活動にしっかりと取り組んでまいります。,2
823,また、様々な媒体を用いて、効果的な人権啓発活動を行ってまいります。,2
824,関係省庁や民間事業者と連携しながら、しっかりと対応してまいります。,2
825,徹底した実態把握に努めつつ、全国各地の法務局において、常時相談を受け付け、戸籍を作成するための丁寧な手続案内をするなど、寄り添い型の取組を継続するとともに、充実したウェブコンテンツにより、裁判手続等の情報を分かりやすく提供してまいります。,2
826,改めて、震災により尊い命を失われた方々に哀悼の意を表しますとともに、被災された全ての方々に、心からお見舞いを申し上げます。,2
827,引き続き、法務省全体で、情報を共有しながら、被災地に寄り添った支援を実施してまいります。,2
828,京都コングレスの全体テーマは、ＳＤＧｓ達成のための犯罪防止、刑事司法及び法の支配の推進であり、各国が、国際協力の在り方や、誰一人取り残さない社会の実現に向けて刑事司法が果たすべき役割等について議論を行い、成果文書を採択することには、大きな意義があります。,1
829,特に、コロナ禍により、弱い立場にある人々の命や生活が脅かされている今、その意義は更に高まっています。,1
830,青年ボランティア団体のＢＢＳ会で活動する若者にも御協力いただきながら、未来を担う世界の若者が、ＳＤＧｓ達成に向けて議論を行いました。,1
831,ユースの声は、勧告として京都コングレスに提出されます。,1
832,私は、ホスト国の法務大臣として、国連、開催地京都の自治体、関係する全ての方々と力を合わせ、その成功に向けて全力を尽くします。,1
833,京都コングレスでは、サイドイベント等を通じ、我が国の刑事司法制度について情報発信しますが、他の制度も含めて、国際発信力を一層強化してまいります。,2
834,また、五十年以上にわたり、刑事司法分野での数々の国際研修等を実施してまいりました。,2
835,こうした国際協力は、相手国との信頼関係の構築に大きな役割を果たし、法の支配の貫徹やＳＤＧｓの実現にも資する重要な取組であり、更に積極的に推進してまいります。,2
836,東京虎ノ門の仲裁専用施設も十分に活用し、仲裁人等の人材育成、国内外の企業等に対する広報、意識啓発などの取組を強力に進めてまいります。,2
837,また、現在、法制審議会において、仲裁法制の見直しに関する調査審議を行っていただいているところであり、法改正に向けた具体的な検討を進めてまいります。,2
838,特定技能制度については、制度の適正な運用に力を注ぐとともに、マッチング支援などによる効果的で丁寧な受入れ促進に取り組んでまいります。,2
839,技能実習生や留学生の受入れ制度についても、顕在化した様々な課題への対応策について、その効果を絶えず検証しつつ、制度の改善に努めます。,1
840,昨年七月に改定した外国人材の受入れ・共生のための総合的対応策を踏まえ、出入国在留管理庁において、これまで以上に総合調整機能を果たしつつ、関係府省庁と十分に連携し、外国人在留支援センターにおける支援、易しい日本語を活用した在留支援策についての情報提供、一元的相談窓口を開設している地方公共団体への支援などを推進してまいります。,2
841,これを解消し、退去強制手続を一層適切かつ実効的なものとするため、昨年七月に収容・送還に関する専門部会からいただいた提言等を踏まえ、出入国管理及び難民認定法及び日本国との平和条約に基づき日本の国籍を離脱した者等の出入国管理に関する特例法の一部を改正する法律案を今国会に提出しました。,1
842,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
843,父母の離婚等に伴う子供の養育の在り方については、子供の目線に立って、チルドレンファーストの観点から検討することが重要です。,1
844,この問題の解決に向けて、法制審議会への諮問を行い、制度の見直しについてしっかりと検討を進めるとともに、運用面の対応にも取り組んでまいります。,2
845,そこで、法律関係の明確化や安定性の確保等の観点から、担保に関する法制の見直しのための検討を進めてまいります。,2
846,国の利害に関係する訴訟に対する指揮権限を適切かつ効果的に行使するとともに、国内外の法的紛争の発生そのものを未然に防止する予防司法機能の充実を図ります。,1
847,また、関係省庁と緊密に連携して、国際訴訟等への対応を強化いたします。,2
848,現代社会の様々な場面で活躍できる法曹を養成するための取組を推進しつつ、先般の法改正に基づき、文部科学省等と連携して、より多くの有為な人材が法曹に魅力を感じて志望するよう、必要な取組を積極的に進めてまいります。,2
849,成年年齢の引下げや在留外国人の増加をも見据え、幅広い方々が法教育に触れる機会を幅広く持てるよう、積極的に取り組みます。,1
850,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
851,また、民事裁判や刑事手続のＩＴ化といった司法分野における基盤整備についても、強力に推進してまいります。,2
852,特に、更生保護施設による息の長い支援の充実等を始めとした満期釈放者対策の充実強化を図るとともに、通信制高校と連携した修学支援や、ソーシャル・インパクト・ボンドを活用した再犯防止事業を進めてまいります。,2
853,十分に御審議の上、速やかに御可決くださいますようお願いいたします。,2
854,我が国の領土、領海、領空の警戒警備に関しても、関係機関と連携し、遺漏のない対応をいたします。,2
855,さらに、女性の職業生活における活躍や、男性の育児に伴う休暇、休業の取得を推進するとともに、職員の声をしっかりと捉え、ワーク・ライフ・バランスを実現するための更なる施策を検討してまいります。,2
856,障害者雇用についても着実に取組を進めます。,1
857,所管別に区分いたしますと、法務省所管分は七千四百三十一億四千万円、内閣等所管として計上されている法務省関係の政府情報システム関係経費の予算額は四百二十億九千三百万円、国土交通省所管として計上されている法務省関係の国際観光旅客税財源充当事業の予算額は四十億八千四百万円となっております。,2
858,他にも、現場近くのナイトクラブに逃れようとした人の立ち入りを拒んだとされる警備員に対しても、処罰を求める声がネット上で上がっている。,0
859,要するに、虚偽というのは、別に、故意だったか故意じゃなかったというのは関係なくて、誤って真実じゃないことを真実だとすることというのも虚偽の申述になるわけですよ。,1
860,本月十九日時点におきますこれらの許可を受けて在留する外国人数は、速報値でございますが、特定活動就労可が約三万六千九百人、特定活動就労不可が約千五百人となっております。,2
861,また、帰国困難な元技能実習生に対しまして特定活動就労不可を許可する際には、一定の条件を満たす場合には雇用保険の給付が可能であることなどにつきましても案内する周知文を配付しているところでございます。,2
862,これも、グローバルスタンダードじゃなくて、アメリカの投資家の要求をグローバルスタンダードだと言って日本に導入しているという状況です。,1
863,これは経産省も旗を振っていますけれども、これは、日本の中小企業を買ってもらうために、ジェトロを通じて外国語で企業情報を流して、外国の投資家向けにＭアンドＡで買ってくださいということを経産省がやっています。,1
864,それは最近始めました。,1
865,ＭアンドＡを増やすというのは経済状況をよくするためなのに、何のために法改正をしているのか分からないのが会社法改正であり、個別の経産省の施策であるということでございます。,2
866,今、私ども、ＪＯＣの配下のスポーツ団体に女性の理事を増やせということを明確にうるさく言っていまして、それのある意味応援の意味を含めて、女性理事を増やす必要性について応援演説してくれた例えが悪かったんだと思います。,1
867,会議資料のほう、ご指摘いただいた事項を訂正いたしました。ご査収のほど何卒宜しくお願いいたします。,2
868,転職して株式会社Ristに入社させていただきました！1日でも早く会社に貢献できるように頑張っていきたいと思います！何卒よろしくお願いいたします！,2
869,では、見出しの中から三文字熟語は何があるのかというと、答え合わせのペーパーがありまして、答えの中に、これは答えを見てみますと、「新任務」「安保法」「防衛省」こう書いてある。,1
870,これ、熟語なのかなと私は思いますが、こんなことを出題されているわけですね。,1
871,大学との交渉の結果、学内者優先予約期間を設けた上で、学外者の方も11月祭に来場していただけることとなりました。,2
872,「戦闘」、これが答えですよ。,1
873,ですから、こういうのを野放しにしちゃいけないんじゃないでしょうかというのが私の言っている趣旨でありますので、是非注意をしていただきたいと思います。,2
874,ですから、中国に行ったり、ウズベキスタンに行ったり、ベトナムに行ったり、あるいはシリコンバレーに行ったり、ベトナムに私が行ったときにも、必ずジェトロの皆さんとは意見交換をさせていただいています。,2
875,よく地元の事情に通じています。,1
876,やはり、中小企業、中堅企業のために仕事をしたいということで、皆さん、現地の方の信頼関係もあるし、ウズベキスタンだとロシア語ができるし、あるいは、中国に行くと皆さん中国語がしっかりできて現地のことをよく分かっている。,0
877,ですから、まずはジェトロに聞くのが一番だと思っていますので。,1
878,これまでの見本市、中小企業にとっては出店するのは大変です。,1
879,お金もマンパワーも取られます。,1
880,でも、今は、地元の埼玉県のジェトロも、二年ぐらい前にできましたけれども、一生懸命やっていただいて、今だと、Ｅコマース、ですから、電子商取引でいろいろと海外のバイヤーの方が、ロングテール、ですから小さな会社のいいものがあればしっかりバイヤーの方は目をつけてくれます、それもしっかりサポートをしていただいておりますので、こういうマッチングもジェトロの皆さんは俊敏に対応していただいています。,2
881,こうした前向きな攻めの姿勢を日本企業は持つべきではないかと考えています。,1
882,そのサポートの先頭に立つべき機関がジェトロだと思っていますので、全国に広がる支援のネットワークを最大限生かし、地域の中小企業が海外展開するニーズを掘り起こして、デジタルを活用した新たな日常に対応することで、ジェトロが今こそ地方の企業と海外との橋渡しの役を果たしてほしいと考えています。,1
883,閣僚の先生方、よろしくお願いを申し上げます。,2
884,本当にありがとうございます。,2
885,私も、馳浩元文科大臣、議員とともにこの会合に同席をさせていただきました。,2
886,大臣の対応には本当に感謝を申し上げます。,2
887,また、昨年十二月には、同分科会国語課題小委員会の場におきまして、障害者団体の関係者をお招きしてヒアリングを行うなど、取りまとめに向けて丁寧な審議が進められております。,2
888,しかしながら、今専門家の先生方が議論している真っ最中なので、二十六日を待たずして私が結論を方向づけをするということでは審議会の意味がなくなってしまうので、ここは真摯な議論に委ねたいと思います。,1
889,どうぞ、お忙しいでしょうから。,1
890,労働者側の代理人だけをしております。,2
891,その中でも、外国人労働者の相談を受け、実際受任して裁判をしたり会社と交渉したり、そういうことにかなり力を入れております。,2
892,日本労働弁護団という労働者側の弁護士の団体の常任幹事をしており、また外国人労働者を支援する二つの弁護士団体の代表もしております。,2
893,裁判所も仕事場の一つでもありますが、労働者、外国人労働者のいる現場にできるだけ赴いて、相談を受けたり実際の状況を見たりしながら仕事をしております。,2
894,今日は、外国人労働者の現場からの状況を報告させていただきたいと思います。,2
895,これは社交辞令ではありません。,1
896,なぜかというと、今この国において外国人、外国人労働者をどうやって日本の社会で受け入れていくのか、このことが大きな問題になっており、これは日本社会の分岐点と言ってもいい状況にあると考えているからです。,2
897,私のレジュメは「外国人労働者受け入れ制度の問題と改革方向」というタイトルで作ってあります、簡単なものですが。,1
898,これについては、別添記事として資料を配付していただきました。,2
899,この資料を見るまでもなく、たくさん報道されていますので、皆さん御存じのことかと思います。,2
900,この記事の方を見ていただくと、第二段落のところで、厚生労働省は、妊娠したら強制的に帰国させられるという間違った認識が実習生の間で広がっていると見ていますと書いてあります。,1
901,その結果、どういうことが起こるのか。,0
902,子供を産みたいがために職場から逃げて、まあ逃げるという言い方もおかしいんですけど、離れてどこかに保護される、これは教会だったりお寺だったり支援団体だったりします。,1
903,そういうところに逃げなければいけない状況に追い詰められる、あるいは、子供を産んでその子供を死なせてしまったり、それから捨ててしまったり、そういう事件が相次いで起こっています。,1
904,これは単に技能実習生が何か誤解をして、そんなありもしない、あり得ないルールにおびえてそういう行動を取っているんでしょうか。,1
905,これは全く違います。,1
906,言われているだけではありません、サインをさせられています。,1
907,妊娠したら帰国だよ、強制的に帰国させるよ、同意しなさい、こういうサインをベトナムや各出身国でされているケースが多いんです。,1
908,されていないケースにおいても、サインがなくても実際妊娠したら働き続けられない、これは少なくとも現在ベトナム人の実習生の中では常識です。,1
909,実際そういうことが行われているんです。,1
910,そして、この記事の次には、妊娠が理由の帰国、数は分からずというふうに書いてあります。,1
911,調査もちゃんとはされていないんです。,1
912,実習生も人間です。,1
913,実習生も労働者です。,1
914,生きている普通の人間であれば恋愛することもあります。,1
915,当然、結婚することもあるし、妊娠することもあるし、出産することもあるんです。,1
916,それはいけないんですか。,1
917,実習生だから実習だけが仕事だ、労働以外のことはやるな、誰かと付き合ってもいけない、妊娠なんかとんでもない、妊娠したら目的に反するから帰れ、これが現実に行われている。,0
918,でも、そんなことをして本当にいいんでしょうか。,1
919,これがこの問題の本質だと思います。,1
920,下の方を見ると、二〇一九年一月に、川崎市で出産した子供を置き去りにしてしまった事件。,0
921,それから、岡山で堕胎とそれから胎児の死体遺棄の疑いでベトナム人実習生が逮捕された事件。,0
922,こういうことが報道されています。,1
923,たまたま実習生の一人が物すごいとんでもない思い違いをしてこういう事件が起こっているわけではないんです。,1
924,この事実を直視する必要があると思います。,1
925,今実習生がコロナで仕事を失う、これは解雇されるケースもあるし、解雇されないで、仕事がなくなって給料がもらえなくなって、本当は休業手当がもらえるはずだし、その企業の方は雇用調整助成金の特例措置を使えばちゃんとお金は填補できるはずなんだけど、私の知っている実習生たちの多くは休業手当ももらっていません。,1
926,誰もこんなことはしたくありません。,1
927,こんなことをするつもりで日本に来たわけではないんです。,1
928,なので、本当はやりたくないというコメントが出ているわけです。,1
929,この方は、なぜか分からないけど、あなたは帰国することになったといきなり告げられて、そして失踪した、そういうケースです。,1
930,この記事の二ページ目の上の方に大事なことが書いてあります。,1
931,稼いだお金で、家族のために家を建てることを夢見て、実習生として日本に行く費用、およそ百万円を、借金をして工面して来日しました。,1
932,ベトナムで日本語の勉強などを準備して、その勉強する費用が掛かったとしても、百万円掛かると思われますか。,1
933,掛かりません。,1
934,でも、百万円取られているんです。,1
935,多くの実習生が百万円前後のお金を送り出し機関に払って来ています。,1
936,農村から来る人が多いと思います。,1
937,百万円のお金持っているでしょうか。,1
938,持っていないんですよ。,1
939,どうやって来るのか。,0
940,当然借金して来ます。,1
941,実習生には銀行もお金貸すんです、ベトナムでは。,1
942,でも、それ借金ですから、返さなければいけないです。,1
943,百万円って何年で稼げるお金なんでしょうか。,1
944,平均年収は大体二十五万円ぐらいだそうです。,1
945,四年間、四年分の年収分ですよ。,1
946,それだけの借金をして日本に来ている。,0
947,そして、技能実習で働いて順調にいけばそれを返して、少し持って帰るお金を稼いで、それで帰る、これが理想的な形です。,1
948,もちろん、それができているケースもあります。,1
949,でも、コロナの中でそうならないケースが今増えているし、この事例のように、よく分からないけど帰れと言われたら大変なことになるんですよ。,1
950,年収四年分の借金だけが残って、そして帰らなければいけない。,0
951,そうなったら困るので、いわゆる括弧付きですけど失踪して、どこか別のところで働く、これは法律の枠外のやり方ですけど、そういうふうにせざるを得ないところに追い詰められてしまうんです。,1
952,これは別添一の資料、厚生労働省が毎年発表している資料に書かれています。,1
953,平成三十一年・令和元年のところを見ると、九千四百五十五、これは監督指導を実施した事業数です。,1
954,そして、その七一・九％の六千七百九十六の事業所で労基法等々の違反が見付かっています。,1
955,毎年数が増えています。,1
956,いや、私はもっと違反あると思いますよ、こんなものじゃないと思います。,1
957,でも、労基署が一生懸命頑張って、毎年どんどん数増えていますけど、一昨年でいうと、これぐらいの調査をしてこれぐらいの違反を見付けたということです。,1
958,これだけの違反があるということは、実習生たちも相当たくさん労基署に相談に行って違反の申告をしていると思われるでしょうか。,1
959,九千五百も疑わしい事業所があるんです。,1
960,八千件、いや、もしかしたら一万件ぐらいの申告が実習生からあると考えるのが普通じゃないでしょうか。,1
961,ページ数が、二ページというか、二ページぐらいめくっていただくと、申告の状況というのがあります。,1
962,実習生からの申告数、毎年の申告数が書いてあります。,1
963,たったの百七件ですよ。,1
964,これしか申告していない。,0
965,どうしてですか。,1
966,少なくとも違反が見付かったのが六千八百ぐらいあるんですよ。,1
967,でも、百人しか実習生は申告していない。,0
968,言葉の問題ですか。,1
969,ベトナム語では相談できないから、中国語では相談できないからだと思われますか。,1
970,また、友達とかいろんな形で通訳連れていくことだってできなくはない。,0
971,それでも百七件なんですよ。,1
972,言葉の問題じゃありません。,1
973,言葉の問題もあるけれども、それがメーンじゃありません。,1
974,申告したら強制的に帰国させられてしまうから。,0
975,そういうルールが送り出し機関との間でもう作られているんですよ。,1
976,労基署に申告してはいけない、弁護士に相談してはいけない、労働組合にも相談してはいけない、加入してはいけない、そういうことが送り出し機関とのルールの中に書いてあります。,1
977,私は何件もそれ見ていますし、実際に私の事務所に相談に来た中国人実習生たち、四人か五人かいたんですけど、一週間後に帰されてしまいました、中国に。,1
978,そういうことが起こっている。,0
979,だから、みんな怖くて申告ができないんです。,1
980,物を言えない労働者って、本当に労働者ですか。,1
981,奴隷ではないですか、それは。,1
982,私は、実習生は奴隷に非常に近い地位にいると思います。,1
983,なかなか二十分で話せることが短いというのがだんだん分かってきました。,1
984,大体、そうですね、九〇年代から言ってきました。,1
985,でも、それは実情に合わなかった。,0
